company_name,job_title,career_level,deadline,apply_url,tech_stacks,requirements,preferences,responsibilities,team_culture,benefits
네이버페이비상장,iOS 개발자,경력 3-7년,상시채용,https://www.wanted.co.kr/wd/358721,"Swift, UIKit, RxSwift","• 3~7년차(또는 그에 준하는 역량)로 Swift 기반 iOS 앱을 개발했고, App Store 릴리즈 이후 운영/개선 사이클을 경험해 보신 분
• UIKit 실무 경험이 있고, 복잡한 화면/상태를 안정적으로 구성하고 운영해 본 경험이 있는 분
• RxSwift 기반 비동기/반응형 프로그래밍을 실무에서 적용해 본 경험이 있는 분(메모리 관리/스케줄링 등 안정성 고려 포함)
• 앱 아키텍처를 설계하거나 리팩토링을 통해 유지보수성과 테스트 용이성을 개선해 본 경험이 있는 분
• 성능/안정성 이슈(크래시/응답 없음(프리즈)/메모리 등)를 지표 기반으로 측정하고, 재발 방지까지 닫아본 경험이 있는 분
• 코드 리뷰 중심으로 협업하고, 트레이드오프와 결정을 문서/리뷰로 명확히 공유할 수 있는 분",공고문 내 명시 없음,"• 비상장 주식 서비스의 핵심 플로우(탐색/관심/주문/체결/자산)를 iOS에서 설계하고 구현하며 운영합니다.
• 실시간/스트리밍 데이터 환경에서 끊김/중복/지연 같은 경계 상황을 고려해 화면 상태와 데이터 정합성을 안정화합니다.
• UIKit 기반 화면을 개발하고 개선하며, 측정 기반으로 병목을 진단해 체감 성능(스크롤/메모리/앱 실행(launch) 등)을 최적화합니다.
• 아키텍처를 개선하고 모듈화를 통해 변경에 강한 구조와 개발 생산성을 높입니다.
• 릴리즈/배포 이후 발생하는 이슈를 지표 기반으로 측정 ＞ 원인 분석 ＞ 개선 ＞ 재발 방지(테스트/리뷰/모니터링)까지 완결합니다.
• 코드 리뷰와 기술 의사결정을 통해 팀의 품질 기준을 정리하고 맞추며, 기획/디자인/서버팀과 협업해 문제를 정의하고 해결합니다.",공고문 내 명시 없음,"• 합격보상: 지원자, 추천인 각 현금 50만원
• 복지포인트
• 건강검진지원
• 의료비지원"
드림어스컴퍼니,iOS 개발자,경력 3-5년,상시채용,https://www.wanted.co.kr/wd/349394,"Swift, RxSwift, Combine, TCA","- Swift 기반 iOS 앱 개발 경험
- 실서비스 iOS 앱 개발 및 App Store 배포 경험
- 코드 리뷰를 자연스러운 협업의 일부로 받아들이는 분",장애인 우대,"- FLO iOS 서비스 신규 기능 개발 및 유지보수
- TCA 기반 아키텍처 고도화 및 Tuist를 활용한 모듈화 작업
- iPhone / iPad / Apple Watch / CarPlay / macOS 멀티 디바이스 대응 개발
- 오디오 스트리밍 및 팬덤 플랫폼 관련 기능 개발","코드의 품질이 곧 사용자 경험의 품질이라고 믿으며, 유저의 일상 곳곳에 스며드는 완벽한 오디오 및 팬덤 플랫폼 경험을 우리 손으로 완성하고자 합니다.","- 식대지원
- 건강검진지원
- 대출지원"
중고나라,iOS 개발자(Flutter to Native 리빌딩),경력 5-15년,상시채용,https://www.wanted.co.kr/wd/351966,"Swift, SwiftUI, Combine, RxSwift, REST API, MVVM, Clean Architecture","• Swift 기반 iOS 앱 개발 및 운영 경험 (Mid 3년+ / Senior 7년+)
• SwiftUI에 대한 깊은 이해와 실무 활용 능력
• Reactive 프로그래밍(Combine, RxSwift 등)에 대한 높은 숙련도
• REST API 연동 및 효율적인 네트워크 통신 구조 설계 가능
• MVVM, Clean Architecture 등 아키텍처 설계 및 코드 구조 개선 경험
• 실시간 데이터 처리 및 복잡한 앱 상태 관리에 대한 깊은 이해
• 디자인 시스템을 이해하고, 세밀하고 일관된 UI 구현 가능
• Git 기반의 코드 리뷰 및 능동적인 협업 문화에 익숙함",공고문 내 명시 없음,"• Flutter 기반 앱의 핵심 기능을 iOS Native(Swift)로 전환 및 신규 기능 개발
• 실시간 데이터 흐름(채팅, 거래 상태 등)을 고려한 안정적인 상태 관리 구현
• 디자인 시스템 기반의 재사용 가능한 UI 컴포넌트 설계 및 개발
• Android / Flutter 개발자와 협업하여 플랫폼 간 기능 일관성(Parity) 유지
• 전환 전략 수립: Flutter에서 Native로의 단계적 전환 전략 수립 및 실행
• 아키텍처 설계: 확장성과 유지보수성을 고려한 iOS 표준 아키텍처 설계 및 전파
• 기술 리딩: 코드 리뷰 문화 개선 및 팀 내 iOS 기술 스택 고도화와 주니어/미들 개발자 멘토링",공고문 내 명시 없음,"• 합격보상: 지원자, 추천인 각 현금 50만원
• 휴가비
• 커피·스낵바
• 유급휴가
• 식대지원
• 건강검진지원
• 설립10년이상
• 연봉 업계평균이상
• 누적투자100억이상
• 유리한 지원 경쟁률"
러닝포인트,ios 러닝 앱 개발자,경력 1-3년,2026.07.06,https://www.wanted.co.kr/wd/352789,"Git,Firebase,iOS,Swift","• ios개발 경력 신입~3년
• SNS(네이버, 카카오) 로그인이 가능하신 분
• 맵을 이용한 마커 & 경로 그리기가 가능하신 분
• 이미지 관련 UI Custom이 가능하신 분
• AppStore 배포 경험이 있으신 분",공고문 내 명시 없음,"• 신규 프로젝트 iOS 앱 개발
• 유지보수","• 재미있는 서비스 개발합니다
• 2025년 하반기 TIPS 선정 기업
• 벤처기업","합격보상
지원자, 추천인 각 현금 50만원"
낭만상회,[시니어] 프론트 개발자(React / React Native),시니어,상시채용,https://www.wanted.co.kr/wd/262741,"React, React Native, TypeScript","• TypeScript 기반의 React 혹은 React Native 개발 경력의 합이 5년 이상이신 분
• TypeScript 기반의 React 혹은 React Native 개발 경력이 3년 이상이신 분
• 모바일 환경 또는 반응형 웹 개발 경험이 있으신 분
• 끊임없는 자기계발을 즐기시는 분
• 서울 근무 가능자 및 해외여행 결격 사유가 없는 분
• Git을 통한 코드 관리 및 협업 경험이 있으신 분
• 사용자를 위한 서비스를 배포, 운영해 본 경험이 있으신 분
• 다양한 브라우저 및 기기에 따라 나타나는 이슈 해결 경험이 있으신 분
• 다양한 프로젝트를 통해 다양한 팀원과의 협업 경험이 있으신 분",공고문 내 명시 없음,"• React, TypeScript를 이용한 웹 서비스 개발/배포/유지보수
• React Native, TypeScript 기반 APP 개발/배포/유지보수","• 초기 스타트업인 만큼, 최소한의 문화와 규칙을 만들고 지키고 있습니다.
• 직원이 성장해야 회사가 성장한다. 회사는 직원의 직무 성장을 위해 최선을 다한다.
• 문제를 발굴하는 것, 잘 정의하는 것은 큰 능력이다. 모든 문제에는 해결책이 있다.","• 식대지원
• 장비지원
• 커피·스낵바
• 자기계발지원"
엠피에이지(MPAG),플랫폼 서비스 앱 개발자 (React Native),경력 5-15년,상시채용,https://www.wanted.co.kr/wd/262642,"Typescript, React Native, Rx 패턴 기반의 SOLID 아키텍처, Apollo GraphQL (+ Codegen)","• 최소 5년 이상의 React Native 앱 개발 경력
• OS / Android 플랫폼에 대한 경험
• Clean Architecture 디자인 패턴에 대한 이해와 적용 경험이 있는 분
• 자료구조, 네트워크, 스레드 등 컴퓨터공학에 대한 이해가 있는 분
• 프로젝트 초기 설계부터 출시까지 모두 경험하신 분",공고문 내 명시 없음,"• 글로벌 악보 플랫폼 MyMusicSheet 앱 서비스 개발
• PO/기획 직군과 협업하며 주도적인 아키텍처 설계 및 개발 진행
• 비즈니스 모델에 따라 단건 상품 결제 & 구독 결제 플로우 구현
• UI 재사용성에 따라 적절한 디자인시스템 컴포넌트 개발 및 지속적인 고도화",공고문 내 명시 없음,"• 합격보상: 지원자, 추천인 각 현금 50만원
• 워크샵
• 커피·스낵바
• 연봉 업계평균이상
• 인원 급성장"
뉴로엔터테인먼트,글로벌 크리에이터 플랫폼 React Native 개발자,경력 3-8년,공고문 내 명시 없음,https://www.wanted.co.kr/wd/359261,"React Native, Flutter, Native iOS, Native Android","• 3년 이상 모바일 앱 개발 경험 (React Native, Flutter 또는 Native iOS/Android)
• 인터랙티브 UI 및 애니메이션 구현 경험
• 앱 성능 최적화 및 렌더링 구조에 대한 이해
• Cursor, Claude Code 등 AI 툴을 활용해 개발 생산성을 높여본 경험
• 협업 과정에서 문제를 정의하고 해결까지 끌고 가는 커뮤니케이션 능력",공고문 내 명시 없음,"• 팬즈드랍 모바일 앱(React Native) 아키텍처 설계 및 코어 기능 개발
• 실시간 인터랙션 기반 기능 개발 (멀티 채팅, 알림, 유저 반응 시스템 등)
• 서비스 초기–성장 단계에서 구조 설계부터 기능 구현까지 전 과정 참여
• 기획·디자인과 협업하여 실제 사용자 경험으로 이어지는 기능 구현
• 서비스 사용 데이터 및 유저 흐름을 기반으로 성능 개선 및 최적화","빠르게 실행하고, 데이터를 통해 검증하며, 개인의 성장이 곧 회사의 성장으로 이어지는 환경을 지향","합격보상: 지원자, 추천인 각 현금 50만원"
블루개러지(Blue Garage),FANS / 프론트엔드 개발자 (React Native),경력 2년 이상,상시채용,https://www.wanted.co.kr/wd/358349,"React, TypeScript, React Native, GraphQL","• React 및 TypeScript(또는 Modern JavaScript)에 대한 이해
• 코드의 재사용성과 유지보수성을 고려하여 개발해보신 경험
• 복잡한 요구사항을 구조화하고, 이를 코드로 구현할 수 있는 능력
• 문제를 주도적으로 해결하고, 협업 과정에서 원활한 커뮤니케이션 가능","• 외국어 능통자 우대
• 장애인 우대
• 우대 언어: 영어, 기타","• React Native 기반의 크로스 플랫폼 환경에서 서비스 기능 개발 및 운영
• 서비스의 원활한 랜더링, 응답성, 성능 보장
• 비즈니스 전략에 따른 새로운 기능 구현 및 서비스 지속적 개선
• PM, Designer, Backend Engineer와 협업하여 기능 설계 및 사용자 경험 제공
• 코드 리뷰와 기술 논의를 통해 코드 품질 및 개발 생산성 개선","• 51~300명
• 설립 3년 이하
• 인원 급성장
• 연봉 상위 2~5%
• AI 선도 기업","• 식대 지원
• 자기계발 지원
• 건강검진 지원
• 휴가비
• 보너스
• 커피·스낵바
• 사내 동호회"
제니쓰,React Native / React / Frontend 개발자,경력 1-5년,상시채용,https://www.wanted.co.kr/wd/336293,"React, React Native","• AI 채팅, 연애시뮬레이션 게임에 대한 이해도가 있어야 해요.
• AI 기술의 힘을 이해함과 동시에 이를 능숙하게 사용하고 싶다는 의지, 개인의 생산성을 높이고 싶다는 의지가 강해야 해요.
• React, React Native를 능숙하게 사용할 수 있고, 실 서비스 유지보수 해본 경험이 필요해요.
• 단순히 주어진 일을 하는 것을 넘어서, 주도적으로 고객을 생각하여 일을 하는 것을 즐겨하는 분이 좋아요.",공고문 내 명시 없음,"• AI 여자친구 앱을 이용하는 유저들을 고려하여, 비즈니스 임팩트가 있는 기능을 개발해요.
• 모바일 앱을 유지보수하고 신규 기능을 구현해요.
• AI 시대에 맞추어 제품 개발 주기를 향상시킬 수 있는 새로운 프로세스를 개척해요.",공고문 내 명시 없음,"합격보상
지원자, 추천인 각 현금 50만원"
테서,프론트엔드 개발자 (React Native),신입-경력 10년,상시채용,https://www.wanted.co.kr/wd/44655,"React, TypeScript, React Native, Next.js","• TypeScript, React 기반 웹 서비스 개발 경험
• React Native 기반 모바일 앱 개발 경험
• Next.js를 활용한 프로덕션 레벨의 웹 서비스 개발 경험
• Zustand, TanStack Query를 활용한 상태 관리 및 비동기 데이터 흐름 설계 경험
• styled-components를 활용한 컴포넌트 스타일링 경험
• Git 기반 협업 및 브랜치 전략에 대한 이해",공고문 내 명시 없음,"• 온톨 어플리케이션 프론트엔드 개발 (React Native)
• 온톨 병원용 SaaS 프론트엔드 개발 (React.js, Next.js)
• 환자 중심 AI 의료 플랫폼과 병원 검진센터 B2B SaaS 솔루션의 프론트엔드를 개발합니다.
• 환자용 모바일 앱 개발 및 운영 (React Native)
• 병원 검진센터 대상 웹·데스크톱 솔루션 개발 및 운영 (React.js, Next.js, Electron)
• Socket, SSE 등을 활용한 실시간 통신 기능 구현 및 안정적 운영
• 서비스 도메인 기반 UI/UX 설계 및 디자인 토큰, Storybook 기반 디자인 시스템 구축·운영
• 빌드·배포 자동화, 성능 모니터링, 장애 대응을 통한 서비스 안정성 및 개발 생산성 향상",공고문 내 명시 없음,"• 합격보상: 지원자, 추천인 각 현금 50만원"
슈퍼센트,플러터 클라이언트 개발자(2~7년),경력 2-7년,상시채용,https://www.wanted.co.kr/wd/358933,"Flutter, Firebase, REST API, WebView, Git","대규모 B2C 서비스 구축 경험
영상 컨텐츠 서비스 구축 또는 유지보수 경험
Flutter 앱 개발 경력 2~7년
Firebase 기반 앱 개발 경험
iOS 및 Android 앱 배포 경험
REST API 및 WebView에 대한 이해도
Git을 활용한 협업 및 코드 리뷰 경험
사용자 중심의 UX 설계 역량",공고문 내 명시 없음,"Flutter 기반의 크로스플랫폼 앱 개발 및 유지보수
추천, 랭킹, 찜하기, 공유, 상점, 프로필 등 사용자 기능 구현
Firebase 연동 및 푸시 알림 기능 구현
WebView 및 Unity WebGL 기반 게임 실행 기능 개발
디자이너·백엔드 개발자와 협업하여 UI/UX 구현
상태 관리 아키텍처 설계 및 적용","빠른 실행과 반복을 통해 제품 완성도 향상
디자이너·기획자·백엔드 개발자와 긴밀한 협업
코드 리뷰와 기술 공유를 통한 성장 지향
AI 도구와 최신 기술 적극 활용
스타트업 환경에서 신규 서비스 개발 즐김","식대지원
커피·스낵바
건강검진지원
단체보험
자기계발지원
급성장하는 인원
연봉상위 6~10%"
넛지헬스케어,Flutter개발자,신입,공고문 내 명시 없음,https://www.wanted.co.kr/wd/168259,Flutter,병역특례 대상자 (산업기능요원·전문연구요원),공고문 내 명시 없음,"Flutter 프레임워크 기반의 Android, iOS 앱, Web 개발 및 운영
상용 앱 / 웹 서비스 개발
플러터 모듈 개발",1층에 임직원 용 카페테리아 운영 (전 메뉴 50% 무제한 할인),"병역특례 지원 가능
합격보상: 지원자, 추천인 각 현금 50만원"
에이피알,Flutter 개발자,경력 3-5년,상시채용,https://www.wanted.co.kr/wd/359394,"Flutter, Dart, Android Studio, Xcode, GATT, Advertising, Manufacturer Data, Patrol, Flutter Test, SonarQube, Jenkins, Fastlane, GitHub Actions, GitHub/GitLab, Notion","• 경력 3년 이상의 Android 또는 iOS Native App 개발 이력 또는 Flutter/Dart 개발자
• Figma 기반 UI를 구현할 수 있는 분
• 상태관리 도구를 사용해서 UI 구성이 가능한 분
• 웹과의 JS-Bridging 구현이 가능한 분
• UI 및 기능 테스트 작성이 가능한 분
• Git을 활용한 협업에 익숙한 분
• 앱 스토어 출시 경험이 있는 분",공고문 내 명시 없음,"• Flutter 기반 모바일 앱 개발 및 유지보수
• 앱 성능 최적화 및 UX 개선
• 기획/서버/펌웨어 팀 협업을 통한 기능 개발 및 안정성 개선
• BLE 기반 디바이스 스캔, 연결, 데이터 송수신 구현
• BLE Advertising, Manufacturer Data 활용 개발
• 테스트 코드 작성 및 자동화 환경 구축
• Patrol 기반 E2E 테스트 고도화
• Test Coverage 개선 및 SonarQube 코드 품질 관리","• 기술 역량을 기반으로 논리적인 근거와 수치를 근거로하여 개발자간 커뮤니케이션이 원활한 분
• 비개발 직무와도 협업 시 효율적으로 커뮤니케이션이 가능한 분
• 개발자의 언어가 아닌 타직무의 관점에서 소통이 가능한 분
• 능동적으로 업무 수행이 가능한 분
• 팀 리더 및 주변 동료들과 적극적으로 소통하고 팔로워십 기반으로 협업하는 태도를 가지신 분","• 식대지원
• 커피·스낵바
• 출산휴가
• 육아휴직
• 건강검진지원
• 자유로운휴가
• 단체보험
• 보너스
• 자율복장
• 자기계발지원"
